target,prior,posterior_target,entropy,marginal_likelihood
Jenkinson,4.372838798284794e-07,0.0005121005149995232,4.662522023566757,18.80845291020912
exhibits,9.146982422994455e-06,0.012739138485006959,4.608799177763013,15.815488284620494
keeper,1.4530002336072889e-05,0.01938209457496294,4.705822175553961,16.512384573099375
absolutely,0.0001321538307709,0.14346873073646632,4.378673871951883,20.289311951011967
certain,0.0002006524132124,0.22409885459265402,4.1680583922128855,19.72193710807672
taken,0.0002961352857066,0.29740406044121315,3.947687101361441,21.93249726172142
understand,0.0003238114806324,0.27175495020380425,4.00593162901745,26.24578686337185
behavior,6.780667756834015e-05,0.08607308045346711,4.516812774117245,17.35201594098833
well,0.0014806764285331,0.6806309568468107,2.119313263282365,47.91740425289139
seen,0.0004580410260228,0.35318031896460267,3.6678031148579504,28.566215189699022
boats,2.4631813484009275e-05,0.03344468683066346,4.644990730891991,16.22236141473316
slip,2.643076615418973e-05,0.030423233975155665,4.502601438092708,19.135913266196955
through,0.0010254030220028,0.6145407787285209,2.465600194772079,36.75265396832794
bilge,6.47622961264963e-07,0.0009070526917622812,4.5980988041853195,15.726589131795057
pumps,9.354553884938354e-06,0.012014570419086773,4.615511077329501,17.149823421479656
And,0.0355639104797212,0.9782439707200569,0.20089083706817262,800.7688073298812
security,0.0002186419399142,0.22702814896206502,4.137346876626175,21.212828597897875
here,0.001291094493291,0.6250978035165455,2.4196094009348266,45.49407874152737
tight,5.147772256208681e-05,0.07045572925731779,4.60334758413699,16.093400879682005
anyone,0.0003321143391102,0.30501956497551563,3.893165868056081,23.983068531891945
why,0.001177622094095,0.6228017415511452,2.423725428150528,41.64865164022995
they,0.0043728387982847,0.8515847623120797,1.111531787329728,113.10463559154667
Because,0.0014806764285331,0.6561481260888712,2.2381562005465883,49.705344585322386
no,0.0030997338316955,0.7474162314618467,1.7188156119669404,91.34960995335487
bones,2.892162369751651e-05,0.0390037168538267,4.698271004024457,16.332832009088847
able,0.0003722448217527,0.31421723424363013,3.7327138241451956,26.09416970194717
fit,0.0001232974483946,0.1381452715067375,4.298578580199685,19.65906614124068
small,0.0004483543577988,0.39021825470023525,3.5253483826474126,25.30804698922725
spaces,2.643076615418973e-05,0.031083385523133736,4.65034630989773,18.729503135767235
filmed,1.5913812082365544e-05,0.02930262765921263,4.701120772498685,11.962239071996768
gaps,1.001878256315883e-05,0.011141920077831666,4.64216647704953,19.80613483955005
size,0.0001868143157495,0.17021569949207543,4.19417994120862,24.1743807892888
coins,2.518533738252634e-05,0.03109045060948959,4.708122962175292,17.84290550673336
They,0.0043728387982847,0.848177291958378,1.1101682549668466,113.55902254141958
understood,5.258477035912093e-05,0.05752291013091967,4.648838463981219,20.13557107953685
intelligent,2.6984290052706792e-05,0.03580426179856429,4.6361516556380336,16.600497035437353
capable,5.63210566741111e-05,0.0697145325469095,4.5800191996816055,17.79476650044143
using,0.0004082238751563,0.37496380405856056,3.627420292421533,23.980259228833173
tools,5.383019913078432e-05,0.0724729800228586,4.629539833343173,16.3604289420399
At,0.0069328868289262,0.8985790204903877,0.7862769025208931,169.94275529966316
