target,prior,posterior_target,entropy,marginal_likelihood
him,0.0017851145727175,0.6251668442719269,2.3445209511874374,62.89483429269998
caught,0.0001098744938556,0.13118517947666997,4.4669227262070645,18.448324652881038
crayfish,9.797373003752006e-07,0.001143793103387389,4.598174252662301,18.86717979912639
pot,3.473362463194567e-05,0.03395065540122475,4.56488876144266,22.534439640231756
scarred,2.57388612810434e-06,0.002676824784899869,4.57386056777241,21.1794268643319
rough,4.275972116044307e-05,0.05480739147262093,4.587840885886825,17.184644447208765
looking,0.0005147772256208,0.4062550370915167,3.4389699793436703,27.91035659092096
living,0.0002767619492585,0.26894238158779094,3.9225748346179268,22.666890850955134
reef,9.354553884938354e-06,0.009036328737813086,4.579876913107569,22.80215418791164
fighting,0.0001151329708915,0.14383152527696855,4.385348580246262,17.631548023374695
fish,0.0001098744938556,0.09371141793794024,4.430792547228634,25.825527282436383
wasn,8.538106134625688e-07,0.0009525745858455209,4.664068517196345,19.74273778885599
best,0.0009575963444345,0.49204717490073646,3.0415363461197273,42.866749778969
shape,7.265001168036444e-05,0.08426222593579497,4.524891580536769,18.990988898028554
According,0.0002643076615418,0.22183551594840806,4.116668856379308,26.24360504838985
rugby,3.473362463194567e-05,0.046823165530399176,4.586620304280531,16.33932661790039
ball,0.0001522190720921,0.1301254731434145,4.38526393987059,25.766270844284282
unusually,7.956906041182772e-06,0.0077451231298017835,4.59312338025458,22.62875822777122
friendly,6.047248591298907e-05,0.0671112090933654,4.586478616687778,19.847580761602842
inquisitive,1.3215383077094866e-06,0.0012938268999146845,4.60887823522831,22.498232439910787
popular,0.0001619057403162,0.15671518400643286,4.308253285652063,22.75600334241545
attraction,1.7851145727175263e-05,0.01745163203723488,4.6632855495998635,22.53070944418309
Blotchy,2.048038424513131e-07,0.0002342613518907209,4.691951346966667,19.25671816537279
smaller,8.731839499106661e-05,0.08185147277060772,4.497896159335831,23.49763022491148
than,0.001868143157495,0.6632834140105603,2.2132065296759924,62.03772096389356
plans,0.0001411485941218,0.1428738174617795,4.4292906936275145,21.760492829559773
step,0.0001868143157495,0.16058100264470526,4.278077170928173,25.624819051235765
up,0.003390333878417,0.7642201384964341,1.6098969476237184,97.716704185328
result,0.0002089552716901,0.1882598067099741,4.224561547760374,24.44784271778755
one,0.0040822387515633,0.7636971471827927,1.5497087444620794,117.73946329279869
increasingly,3.321143391102375e-05,0.03408158239752023,4.58211609920629,21.46410059560129
aware,8.344372770144716e-05,0.08722627453724262,4.563218460458758,21.071293297323408
actually,0.0004275972116044,0.3209457385679016,3.7341859991983535,29.345943016365712
do,0.0030997338316955,0.7393884483885771,1.747035245905817,92.34142265225698
Although,0.0002767619492585,0.2507916446174758,3.993785614302279,24.307379210916473
actively,2.352476568697515e-05,0.02527528497639816,4.573477864946254,20.50095368732187
searching,3.1689243190101826e-05,0.03461124731983372,4.633000079613037,20.16691351051381
replacement,3.805476802304805e-05,0.03284812894934773,4.592442292764835,25.517801865716827
if,0.0040822387515633,0.7742438304116748,1.545700602320991,116.1356263952835
might,0.0006324010540557,0.46562080024984964,3.170189640837137,29.916103787208524
willing,7.265001168036444e-05,0.09376074545985329,4.5529376329781055,17.067089104523422
Japan,0.0001073836363123,0.11848006615730484,4.4354127034577955,19.963543816851676
Calls,0.0001125037323735,0.10880475371117965,4.49818054870266,22.77528810451567
Time,0.0026984290052706,0.7318988121940387,1.7882076048633477,81.20911414807635
Long,0.000893941096105,0.5203055525915664,2.8992523617872594,37.843845559314076
Hours,0.0003473362463194,0.29416241663359605,3.834751152497086,26.008046970800745
Work,0.0012620344886189,0.5858179854295223,2.592776613077027,47.45187103644309
Culture,0.0001480676428533,0.14315167929760564,4.4179822364180055,22.782875385244747
regulation,3.321143391102375e-05,0.0346985968245473,4.5928637768566904,21.082423497890034
eight,0.0001453000233607,0.16465721206023431,4.356048638136861,19.437022857937734
hours,0.0003473362463194,0.2741927687281848,3.9291502072412547,27.902230917092766
office,0.0003473362463194,0.297482630659674,3.8418592386097035,25.717770250604147
over,0.0016605716955511,0.627386915126452,2.3688893179195376,58.29979040048736
most,0.0013838097462926,0.5893971921873562,2.5202261349678894,51.71459662051642
important,0.0003805476802304,0.2776776447810688,3.915243929932271,30.18651526123653
work,0.0012620344886189,0.6035031906456865,2.5293028630133145,46.061329792953394
day,0.0012329744839467,0.5749897662203319,2.636405504066124,47.232267236761
whatever,0.0001909657449883,0.14757222271156525,4.332899874861317,28.503334656589974
wait,0.0003099733831695,0.24052479879375233,4.000372619709346,28.386337524964002
This,0.0091469824229944,0.9025803064397541,0.7522404558521045,223.2219050518721
