"","word","vent","rev","model","uncond_ent","vmi","language"
"16569","decades",0.00120199786033481,"Upper","Qwen2.5-Finetuned",7.12,7.11879800213967,"EN"
"16570","giving",0.00267541478388011,"Upper","Qwen2.5-Finetuned",7.12,7.11732458521612,"EN"
"16571","companies",0.000471698527690023,"Upper","Qwen2.5-Finetuned",7.12,7.11952830147231,"EN"
"16572","carte",0.0276330057531595,"Upper","Qwen2.5-Finetuned",7.12,7.09236699424684,"EN"
"16573","blanche",0.0945689156651497,"Upper","Qwen2.5-Finetuned",7.12,7.02543108433485,"EN"
"16574","milk",0.0191720947623253,"Upper","Qwen2.5-Finetuned",7.12,7.10082790523767,"EN"
"16575","every",0.0022679828107357,"Upper","Qwen2.5-Finetuned",7.12,7.11773201718926,"EN"
"16576","last",0.0212014708667994,"Upper","Qwen2.5-Finetuned",7.12,7.0987985291332,"EN"
"16577","drop",0.0181278064846992,"Upper","Qwen2.5-Finetuned",7.12,7.1018721935153,"EN"
"16578","productivity",0.000584289839025587,"Upper","Qwen2.5-Finetuned",7.12,7.11941571016097,"EN"
"16579","workforce",0.000550334749277681,"Upper","Qwen2.5-Finetuned",7.12,7.11944966525072,"EN"
"16580","challenge",0.000230408710194752,"Upper","Qwen2.5-Finetuned",7.12,7.1197695912898,"EN"
"16581","ingrained",0.00989725720137358,"Upper","Qwen2.5-Finetuned",7.12,7.11010274279863,"EN"
"16582","overwork",0.000857508566696197,"Upper","Qwen2.5-Finetuned",7.12,7.1191424914333,"EN"
"16583","government",0.00026914055342786,"Upper","Qwen2.5-Finetuned",7.12,7.11973085944657,"EN"
"16584","considering",0.00039281853241846,"Upper","Qwen2.5-Finetuned",7.12,7.11960718146758,"EN"
"16585","making",0.00431477464735508,"Upper","Qwen2.5-Finetuned",7.12,7.11568522535265,"EN"
"16586","legal",0.000676827621646225,"Upper","Qwen2.5-Finetuned",7.12,7.11932317237835,"EN"
"16587","requirement",9.71023328020237e-05,"Upper","Qwen2.5-Finetuned",7.12,7.1199028976672,"EN"
"16588","least",0.0176412872970104,"Upper","Qwen2.5-Finetuned",7.12,7.10235871270299,"EN"
"16589","five",0.0650456547737122,"Upper","Qwen2.5-Finetuned",7.12,7.05495434522629,"EN"
"16590","days",0.0232711769640446,"Upper","Qwen2.5-Finetuned",7.12,7.09672882303596,"EN"
"16591","paid",0.00120212149340659,"Upper","Qwen2.5-Finetuned",7.12,7.11879787850659,"EN"
"16592","holiday",0.00427286513149738,"Upper","Qwen2.5-Finetuned",7.12,7.1157271348685,"EN"
"16593","year",0.0095060458406806,"Upper","Qwen2.5-Finetuned",7.12,7.11049395415932,"EN"
"16594","currently",0.000638367608189583,"Upper","Qwen2.5-Finetuned",7.12,7.11936163239181,"EN"
"16595","entitled",3.62674400093965e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11996373255999,"EN"
"16596","average",0.000112850626464933,"Upper","Qwen2.5-Finetuned",7.12,7.11988714937354,"EN"
"16597","only",0.00263345497660339,"Upper","Qwen2.5-Finetuned",7.12,7.1173665450234,"EN"
"16598","fewer",0.0118716554716229,"Upper","Qwen2.5-Finetuned",7.12,7.10812834452838,"EN"
"16599","global",0.000144580713822506,"Upper","Qwen2.5-Finetuned",7.12,7.11985541928618,"EN"
"16600","minimum",0.000310285569867119,"Upper","Qwen2.5-Finetuned",7.12,7.11968971443013,"EN"
"16601","ten",1.37681198120117,"Upper","Qwen2.5-Finetuned",7.12,5.74318801879883,"EN"
"16602","holidays",0.00108332862146199,"Upper","Qwen2.5-Finetuned",7.12,7.11891667137854,"EN"
"16603","reality",3.66436506737955e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11996335634933,"EN"
"16604","even",0.00442739389836788,"Upper","Qwen2.5-Finetuned",7.12,7.11557260610163,"EN"
"16605","close",0.000626091496087611,"Upper","Qwen2.5-Finetuned",7.12,7.11937390850391,"EN"
"16606","taking",0.069862499833107,"Upper","Qwen2.5-Finetuned",7.12,7.05013750016689,"EN"
"16607","quota",0.656702280044556,"Upper","Qwen2.5-Finetuned",7.12,6.46329771995544,"EN"
"16608","typically",0.00287147494964302,"Upper","Qwen2.5-Finetuned",7.12,7.11712852505036,"EN"
"16609","nine",0.432097434997559,"Upper","Qwen2.5-Finetuned",7.12,6.68790256500244,"EN"
"16610","entitlement",0.00113782775588334,"Upper","Qwen2.5-Finetuned",7.12,7.11886217224412,"EN"
"16611","While",0.0106176100671291,"Upper","Qwen2.5-Finetuned",7.12,7.10938238993287,"EN"
"16612","British",0.000631752656772733,"Upper","Qwen2.5-Finetuned",7.12,7.11936824734323,"EN"
"16613","regard",0.00333008030429482,"Upper","Qwen2.5-Finetuned",7.12,7.1166699196957,"EN"
"16614","week",0.046272587031126,"Upper","Qwen2.5-Finetuned",7.12,7.07372741296887,"EN"
"16615","summer",0.00234388140961528,"Upper","Qwen2.5-Finetuned",7.12,7.11765611859038,"EN"
"16616","inalienable",0.191813185811043,"Upper","Qwen2.5-Finetuned",7.12,6.92818681418896,"EN"
"16617","right",0.004334666300565,"Upper","Qwen2.5-Finetuned",7.12,7.11566533369944,"EN"
"16618","vacation",0.000442263641161844,"Upper","Qwen2.5-Finetuned",7.12,7.11955773635884,"EN"
"16619","height",0.0049869017675519,"Upper","Qwen2.5-Finetuned",7.12,7.11501309823245,"EN"
"16620","self",0.00880781654268503,"Upper","Qwen2.5-Finetuned",7.12,7.11119218345732,"EN"
"16621","indulgence",0.0015811778139323,"Upper","Qwen2.5-Finetuned",7.12,7.11841882218607,"EN"
"16622","move",0.000875256431754678,"Upper","Qwen2.5-Finetuned",7.12,7.11912474356825,"EN"
"16623","debated",0.00115460902452469,"Upper","Qwen2.5-Finetuned",7.12,7.11884539097548,"EN"
"16624","current",0.000101931153039914,"Upper","Qwen2.5-Finetuned",7.12,7.11989806884696,"EN"
"16625","parliamentary",0.0016580568626523,"Upper","Qwen2.5-Finetuned",7.12,7.11834194313735,"EN"
"16626","session",0.00158524373546243,"Upper","Qwen2.5-Finetuned",7.12,7.11841475626454,"EN"
"16627","comes",0.000739926763344556,"Upper","Qwen2.5-Finetuned",7.12,7.11926007323666,"EN"
"16628","started",0.00024451978970319,"Upper","Qwen2.5-Finetuned",7.12,7.1197554802103,"EN"
"16629","encouraging",0.000834050821140409,"Upper","Qwen2.5-Finetuned",7.12,7.11916594917886,"EN"
"16630","nap",0.838537752628326,"Upper","Qwen2.5-Finetuned",7.12,6.28146224737167,"EN"
"16631","job",0.0248378962278366,"Upper","Qwen2.5-Finetuned",7.12,7.09516210377216,"EN"
"16632","improve",0.000278626917861402,"Upper","Qwen2.5-Finetuned",7.12,7.11972137308214,"EN"
"16633","performance",0.000168339553056285,"Upper","Qwen2.5-Finetuned",7.12,7.11983166044694,"EN"
"16634","By",0.90304845571518,"Upper","Qwen2.5-Finetuned",7.12,6.21695154428482,"EN"
"16635","end",0.000507218821439892,"Upper","Qwen2.5-Finetuned",7.12,7.11949278117856,"EN"
"16636","decade",0.0052012400701642,"Upper","Qwen2.5-Finetuned",7.12,7.11479875992984,"EN"
"16637","passed",0.00230798753909767,"Upper","Qwen2.5-Finetuned",7.12,7.1176920124609,"EN"
"16638","law",0.46276444196701,"Upper","Qwen2.5-Finetuned",7.12,6.65723555803299,"EN"
"16639","push",0.00137870293110609,"Upper","Qwen2.5-Finetuned",7.12,7.11862129706889,"EN"
"16640","towards",4.85584787384141e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11995144152126,"EN"
"16641","following",0.000136908725835383,"Upper","Qwen2.5-Finetuned",7.12,7.11986309127416,"EN"
"16642","example",9.70819965004921e-05,"Upper","Qwen2.5-Finetuned",7.12,7.1199029180035,"EN"
"16643","set",0.0205167196691036,"Upper","Qwen2.5-Finetuned",7.12,7.0994832803309,"EN"
"16644","use",0.0163192674517632,"Upper","Qwen2.5-Finetuned",7.12,7.10368073254824,"EN"
"16645","annual",0.00164480146486312,"Upper","Qwen2.5-Finetuned",7.12,7.11835519853514,"EN"
"16646","leave",0.0124141732230783,"Upper","Qwen2.5-Finetuned",7.12,7.10758582677692,"EN"
"16647","those",0.0144735043868423,"Upper","Qwen2.5-Finetuned",7.12,7.10552649561316,"EN"
"16648","France",0.000748387596104294,"Upper","Qwen2.5-Finetuned",7.12,7.1192516124039,"EN"
"16649","unforgiving",0.00537325209006667,"Upper","Qwen2.5-Finetuned",7.12,7.11462674790993,"EN"
"16650","may",0.0128644341602921,"Upper","Qwen2.5-Finetuned",7.12,7.10713556583971,"EN"
"16651","helped",0.000542416993994266,"Upper","Qwen2.5-Finetuned",7.12,7.11945758300601,"EN"
"16652","turn",0.0176660120487213,"Upper","Qwen2.5-Finetuned",7.12,7.10233398795128,"EN"
"16653","economic",0.00176914688199759,"Upper","Qwen2.5-Finetuned",7.12,7.118230853118,"EN"
"16654","superpower",0.0102627696469426,"Upper","Qwen2.5-Finetuned",7.12,7.10973723035306,"EN"
"16655","corporate",0.00121237826533616,"Upper","Qwen2.5-Finetuned",7.12,7.11878762173466,"EN"
"16656","foot",0.467723160982132,"Upper","Qwen2.5-Finetuned",7.12,6.65227683901787,"EN"
"16657","soldiers",0.00105077459011227,"Upper","Qwen2.5-Finetuned",7.12,7.11894922540989,"EN"
"16658","revered",0.0104380147531629,"Upper","Qwen2.5-Finetuned",7.12,7.10956198524684,"EN"
"16659","commitment",0.000668787804897875,"Upper","Qwen2.5-Finetuned",7.12,7.1193312121951,"EN"
"16660","often",0.000104334700154141,"Upper","Qwen2.5-Finetuned",7.12,7.11989566529985,"EN"
"16661","exclusion",0.00116497767157853,"Upper","Qwen2.5-Finetuned",7.12,7.11883502232842,"EN"
"16662","everything",0.000569208175875247,"Upper","Qwen2.5-Finetuned",7.12,7.11943079182412,"EN"
"16663","else",0.000703661236912012,"Upper","Qwen2.5-Finetuned",7.12,7.11929633876309,"EN"
"16664","low",0.221367806196213,"Upper","Qwen2.5-Finetuned",7.12,6.89863219380379,"EN"
"16665","birth",0.00100910605397075,"Upper","Qwen2.5-Finetuned",7.12,7.11899089394603,"EN"
"16666","rate",0.0598275661468506,"Upper","Qwen2.5-Finetuned",7.12,7.06017243385315,"EN"
"16667","predictions",0.0010730508947745,"Upper","Qwen2.5-Finetuned",7.12,7.11892694910523,"EN"
"16668","rapid",0.00502259796485305,"Upper","Qwen2.5-Finetuned",7.12,7.11497740203515,"EN"
"16669","population",0.000447708269348368,"Upper","Qwen2.5-Finetuned",7.12,7.11955229173065,"EN"
"16670","decline",0.00154907093383372,"Upper","Qwen2.5-Finetuned",7.12,7.11845092906617,"EN"
"16671","partly",0.000321367755532265,"Upper","Qwen2.5-Finetuned",7.12,7.11967863224447,"EN"
"16672","blamed",0.00250031566247344,"Upper","Qwen2.5-Finetuned",7.12,7.11749968433753,"EN"
"16673","lack",1.38363456726074,"Upper","Qwen2.5-Finetuned",7.12,5.73636543273926,"EN"
"16674","couples",0.00394068891182542,"Upper","Qwen2.5-Finetuned",7.12,7.11605931108817,"EN"
"16675","start",0.00392544409260154,"Upper","Qwen2.5-Finetuned",7.12,7.1160745559074,"EN"
"16676","families",2.8757298423443e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11997124270158,"EN"
"16677","More",0.546558678150177,"Upper","Qwen2.5-Finetuned",7.12,6.57344132184982,"EN"
"16678","falling",0.0338513851165771,"Upper","Qwen2.5-Finetuned",7.12,7.08614861488342,"EN"
"16679","ill",0.0257434751838446,"Upper","Qwen2.5-Finetuned",7.12,7.09425652481616,"EN"
"16680","stress",0.250188440084457,"Upper","Qwen2.5-Finetuned",7.12,6.86981155991554,"EN"
"16681","worse",0.00166167819406837,"Upper","Qwen2.5-Finetuned",7.12,7.11833832180593,"EN"
"16682","succumbing",0.613974630832672,"Upper","Qwen2.5-Finetuned",7.12,6.50602536916733,"EN"
"16683","karoshi",0.561942994594574,"Upper","Qwen2.5-Finetuned",7.12,6.55805700540543,"EN"
"16684","death",0.0223906580358744,"Upper","Qwen2.5-Finetuned",7.12,7.09760934196413,"EN"
"16685","studies",0.682666897773743,"Upper","Qwen2.5-Finetuned",7.12,6.43733310222626,"EN"
"16686","suggesting",0.017482303082943,"Upper","Qwen2.5-Finetuned",7.12,7.10251769691706,"EN"
"16687","longer",0.00313820480369031,"Upper","Qwen2.5-Finetuned",7.12,7.11686179519631,"EN"
"16688","workshop",0.000364778039511293,"Upper","Qwen2.5-Finetuned",7.12,7.11963522196049,"EN"
"16689","factory",0.000228988530579954,"Upper","Qwen2.5-Finetuned",7.12,7.11977101146942,"EN"
"16690","necessarily",0.0128927491605282,"Upper","Qwen2.5-Finetuned",7.12,7.10710725083947,"EN"
"16691","people",0.0162969194352627,"Upper","Qwen2.5-Finetuned",7.12,7.10370308056474,"EN"
"16692","productive",7.87798999226652e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11992122010008,"EN"
"16693","today",0.000561593449674547,"Upper","Qwen2.5-Finetuned",7.12,7.11943840655033,"EN"
"16694","still",0.00617457134649158,"Upper","Qwen2.5-Finetuned",7.12,7.11382542865351,"EN"
"16695","nursing",0.00256420532241464,"Upper","Qwen2.5-Finetuned",7.12,7.11743579467759,"EN"
"16696","collective",0.000280827400274575,"Upper","Qwen2.5-Finetuned",7.12,7.11971917259973,"EN"
"16697","hangover",0.000335139135131612,"Upper","Qwen2.5-Finetuned",7.12,7.11966486086487,"EN"
"16698","bubble",0.00789411179721355,"Upper","Qwen2.5-Finetuned",7.12,7.11210588820279,"EN"
"16699","About",0.00736484816297889,"Upper","Qwen2.5-Finetuned",7.12,7.11263515183702,"EN"
"16700","compared",0.00224361964501441,"Upper","Qwen2.5-Finetuned",7.12,7.11775638035499,"EN"
"16701","US",0.742652416229248,"Upper","Qwen2.5-Finetuned",7.12,6.37734758377075,"EN"
"16702","according",0.00463695032522082,"Upper","Qwen2.5-Finetuned",7.12,7.11536304967478,"EN"
"16703","data",0.0467291288077831,"Upper","Qwen2.5-Finetuned",7.12,7.07327087119222,"EN"
"16704","spending",0.000419090793002397,"Upper","Qwen2.5-Finetuned",7.12,7.119580909207,"EN"
"16705","Erika",1.54081213474274,"Upper","Qwen2.5-Finetuned",7.12,5.57918786525726,"EN"
"16706","Sekiguchi",0.00413875514641404,"Upper","Qwen2.5-Finetuned",7.12,7.11586124485359,"EN"
"16707","extreme",0.00362871633842587,"Upper","Qwen2.5-Finetuned",7.12,7.11637128366157,"EN"
"16708","trading",7.46117075323127e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11992538829247,"EN"
"16709","employee",0.000423133955337107,"Upper","Qwen2.5-Finetuned",7.12,7.11957686604466,"EN"
"16710","used",0.00619587162509561,"Upper","Qwen2.5-Finetuned",7.12,7.1138041283749,"EN"
"16711","counted",0.00115497398655862,"Upper","Qwen2.5-Finetuned",7.12,7.11884502601344,"EN"
"16712","sick",0.000123817604617216,"Upper","Qwen2.5-Finetuned",7.12,7.11987618239538,"EN"
"16713","Nobody",0.0128244245424867,"Upper","Qwen2.5-Finetuned",7.12,7.10717557545751,"EN"
"16714","uses",0.0287163928151131,"Upper","Qwen2.5-Finetuned",7.12,7.09128360718489,"EN"
"16715","faces",0.00945273693650961,"Upper","Qwen2.5-Finetuned",7.12,7.11054726306349,"EN"
"16716","dilemma",2.82390101347119e-05,"Upper","Qwen2.5-Finetuned",7.12,7.11997176098987,"EN"
"16717","criticism",0.00473093613982201,"Upper","Qwen2.5-Finetuned",7.12,7.11526906386018,"EN"
"16718","leaving",0.00281419535167515,"Upper","Qwen2.5-Finetuned",7.12,7.11718580464832,"EN"
"16719","colleagues",0.0018536034040153,"Upper","Qwen2.5-Finetuned",7.12,7.11814639659598,"EN"
"16720","lurch",0.004765918944031,"Upper","Qwen2.5-Finetuned",7.12,7.11523408105597,"EN"
"16721","Yuu",0.892197012901306,"Upper","Qwen2.5-Finetuned",7.12,6.22780298709869,"EN"
"16722","Wakebe",0.222728282213211,"Upper","Qwen2.5-Finetuned",7.12,6.89727171778679,"EN"
"16723","health",0.000828223128337413,"Upper","Qwen2.5-Finetuned",7.12,7.11917177687166,"EN"
"16724","ministry",0.00442021572962403,"Upper","Qwen2.5-Finetuned",7.12,7.11557978427038,"EN"
"16725","official",0.0045307781547308,"Upper","Qwen2.5-Finetuned",7.12,7.11546922184527,"EN"
"16726","overseeing",0.0142115214839578,"Upper","Qwen2.5-Finetuned",7.12,7.10578847851604,"EN"
"16727","policy",0.000802603201009333,"Upper","Qwen2.5-Finetuned",7.12,7.11919739679899,"EN"
"16728","working",0.000536493898835033,"Upper","Qwen2.5-Finetuned",7.12,7.11946350610117,"EN"
"16729","admits",0.0431020632386208,"Upper","Qwen2.5-Finetuned",7.12,7.07689793676138,"EN"
"16730","putting",0.00994867365807295,"Upper","Qwen2.5-Finetuned",7.12,7.11005132634193,"EN"
"16731","overtime",0.000186975012184121,"Upper","Qwen2.5-Finetuned",7.12,7.11981302498782,"EN"
"16732","month",0.00641285115852952,"Upper","Qwen2.5-Finetuned",7.12,7.11358714884147,"EN"
"16733","blames",0.00580878742039204,"Upper","Qwen2.5-Finetuned",7.12,7.11419121257961,"EN"
"16734","irresistible",0.000251623656367883,"Upper","Qwen2.5-Finetuned",7.12,7.11974837634363,"EN"
"16735","pressure",0.000151741449371912,"Upper","Qwen2.5-Finetuned",7.12,7.11984825855063,"EN"
"16736","match",0.00304924137890339,"Upper","Qwen2.5-Finetuned",7.12,7.1169507586211,"EN"
"16737","hour",0.00734176486730576,"Upper","Qwen2.5-Finetuned",7.12,7.11265823513269,"EN"
"16738","worker",0.000661378086078912,"Upper","Qwen2.5-Finetuned",7.12,7.11933862191392,"EN"
"16739","vacations",0.0106786442920566,"Upper","Qwen2.5-Finetuned",7.12,7.10932135570794,"EN"
"16740","unfortunately",0.108764298260212,"Upper","Qwen2.5-Finetuned",7.12,7.01123570173979,"EN"
"16741","involves",0.000215459411265329,"Upper","Qwen2.5-Finetuned",7.12,7.11978454058873,"EN"
"16742","quite",0.0395797826349735,"Upper","Qwen2.5-Finetuned",7.12,7.08042021736503,"EN"
"16743","volunteer",0.000416128488723189,"Upper","Qwen2.5-Finetuned",7.12,7.11958387151128,"EN"
"16744","spirit",0.00101397407706827,"Upper","Qwen2.5-Finetuned",7.12,7.11898602592293,"EN"
"16745","Year",2.37929980357876e-05,"Full","Qwen2.5-Finetuned",7.12,7.11997620700196,"EN"
"16746","Old",0.000232179838349111,"Full","Qwen2.5-Finetuned",7.12,7.11976782016165,"EN"
"16747","Bottle",5.06797323396313e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999493202677,"EN"
"16748","Message",3.44632899214048e-05,"Full","Qwen2.5-Finetuned",7.12,7.11996553671008,"EN"
"16749","Angela",0.00213573640212417,"Full","Qwen2.5-Finetuned",7.12,7.11786426359788,"EN"
"16750","Erdmann",9.51180554693565e-05,"Full","Qwen2.5-Finetuned",7.12,7.11990488194453,"EN"
"16751","never",5.21498805028386e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999478501195,"EN"
"16752","knew",4.03495596401626e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999596504404,"EN"
"16753","her",1.22524952530512e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998774750475,"EN"
"16754","grandfather",7.00439850334078e-05,"Full","Qwen2.5-Finetuned",7.12,7.11992995601497,"EN"
"16755","He",3.11565054289531e-05,"Full","Qwen2.5-Finetuned",7.12,7.11996884349457,"EN"
"16756","died",1.04606751847314e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998953932482,"EN"
"16757","in",7.35883577362983e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999264116423,"EN"
"16758","six",5.40698192708078e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999459301807,"EN"
"16759","years",1.81440482265316e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998185595177,"EN"
"16760","before",3.60015383193968e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999639984617,"EN"
"16761","she",8.48186971325049e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999915181303,"EN"
"16762","was",1.9664707906486e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999980335292,"EN"
"16763","born",1.66692570928717e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998333074291,"EN"
"16764","But",3.0143733965815e-05,"Full","Qwen2.5-Finetuned",7.12,7.11996985626603,"EN"
"16765","on",1.44402031310165e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999855597969,"EN"
"16766","Tuesday",8.38560081319883e-05,"Full","Qwen2.5-Finetuned",7.12,7.11991614399187,"EN"
"16767","April",2.6229416107526e-05,"Full","Qwen2.5-Finetuned",7.12,7.11997377058389,"EN"
"16768","described",7.79722540755756e-05,"Full","Qwen2.5-Finetuned",7.12,7.11992202774592,"EN"
"16769","the",1.78879618033534e-05,"Full","Qwen2.5-Finetuned",7.12,7.1199821120382,"EN"
"16770","extraordinary",1.96166583918966e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998038334161,"EN"
"16771","moment",9.30014175537508e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999069985824,"EN"
"16772","when",2.60952265307424e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999739047735,"EN"
"16773","received",1.19962778626359e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998800372214,"EN"
"16774","a",1.5966901628417e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998403309837,"EN"
"16775","message",1.2685171668636e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999873148283,"EN"
"16776","bottle",2.74378112408158e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999725621888,"EN"
"16777","after",2.00417207452119e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999799582793,"EN"
"16778","he",2.26959832616558e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999773040167,"EN"
"16779","had",4.43000175209818e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999955699982,"EN"
"16780","lobbed",0.00512477848678827,"Full","Qwen2.5-Finetuned",7.12,7.11487522151321,"EN"
"16781","it",6.09106155025074e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999390893845,"EN"
"16782","into",5.10764357386506e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999489235643,"EN"
"16783","Baltic",4.99800580655574e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999500199419,"EN"
"16784","Sea",0.00219707912765443,"Full","Qwen2.5-Finetuned",7.12,7.11780292087235,"EN"
"16785","Thought",0.000681477948091924,"Full","Qwen2.5-Finetuned",7.12,7.11931852205191,"EN"
"16786","to",5.25728592037922e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999474271408,"EN"
"16787","be",1.94230466377121e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999980576953,"EN"
"16788","world",4.23518167735892e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999576481832,"EN"
"16789","s",0.00270748534239829,"Full","Qwen2.5-Finetuned",7.12,7.1172925146576,"EN"
"16790","oldest",0.000432562490459532,"Full","Qwen2.5-Finetuned",7.12,7.11956743750954,"EN"
"16791","presented",8.15618259366602e-05,"Full","Qwen2.5-Finetuned",7.12,7.11991843817406,"EN"
"16792","by",1.19787841867947e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999880212158,"EN"
"16793","museum",7.07239951225347e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999292760049,"EN"
"16794","that",1.2919325627081e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999870806744,"EN"
"16795","is",6.62720879063272e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999933727912,"EN"
"16796","now",1.14215470148338e-06,"Full","Qwen2.5-Finetuned",7.12,7.1199988578453,"EN"
"16797","exhibiting",0.000305238558212295,"Full","Qwen2.5-Finetuned",7.12,7.11969476144179,"EN"
"16798","Germany",0.00123187969438732,"Full","Qwen2.5-Finetuned",7.12,7.11876812030561,"EN"
"16799","It",4.97980618092697e-05,"Full","Qwen2.5-Finetuned",7.12,7.11995020193819,"EN"
"16800","very",2.73474120149331e-06,"Full","Qwen2.5-Finetuned",7.12,7.1199972652588,"EN"
"16801","surprising",9.70104156294838e-05,"Full","Qwen2.5-Finetuned",7.12,7.11990298958437,"EN"
"16802","said",1.22014362204936e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998779856378,"EN"
"16803","recalling",0.00656120013445616,"Full","Qwen2.5-Finetuned",7.12,7.11343879986554,"EN"
"16804","how",1.86022805337416e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999813977195,"EN"
"16805","found",2.16289536183467e-05,"Full","Qwen2.5-Finetuned",7.12,7.11997837104638,"EN"
"16806","out",2.08295978154638e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999791704022,"EN"
"16807","about",2.65082371697645e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999734917628,"EN"
"16808","A",5.24809038324747e-05,"Full","Qwen2.5-Finetuned",7.12,7.11994751909617,"EN"
"16809","man",1.54515964823077e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999845484035,"EN"
"16810","stood",8.67575145093724e-05,"Full","Qwen2.5-Finetuned",7.12,7.11991324248549,"EN"
"16811","at",3.31699311573175e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999668300688,"EN"
"16812","my",4.4426795398067e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999955573205,"EN"
"16813","door",4.88187470182311e-06,"Full","Qwen2.5-Finetuned",7.12,7.1199951181253,"EN"
"16814","and",4.79594575608644e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999952040542,"EN"
"16815","told",1.27952853290481e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999872047147,"EN"
"16816","me",7.99357962932845e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999920064204,"EN"
"16817","post",7.09459584413707e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999929054042,"EN"
"16818","from",2.14685996979824e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999785314003,"EN"
"16819","then",3.14681437885156e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999685318562,"EN"
"16820","been",0.000279906525975093,"Full","Qwen2.5-Finetuned",7.12,7.11972009347403,"EN"
"16821","name",1.53394907442817e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999984660509,"EN"
"16822","card",7.72365820012055e-06,"Full","Qwen2.5-Finetuned",7.12,7.1199922763418,"EN"
"16823","of",2.23321894736728e-05,"Full","Qwen2.5-Finetuned",7.12,7.11997766781053,"EN"
"16824","Her",4.48269966000225e-05,"Full","Qwen2.5-Finetuned",7.12,7.1199551730034,"EN"
"16825","visitor",3.04301029245835e-05,"Full","Qwen2.5-Finetuned",7.12,7.11996956989708,"EN"
"16826","genealogical",8.60693035065196e-05,"Full","Qwen2.5-Finetuned",7.12,7.11991393069649,"EN"
"16827","researcher",0.000307434587739408,"Full","Qwen2.5-Finetuned",7.12,7.11969256541226,"EN"
"16828","who",3.06853462461731e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999693146538,"EN"
"16829","managed",5.88198890909553e-05,"Full","Qwen2.5-Finetuned",7.12,7.11994118011091,"EN"
"16830","track",1.94464223568502e-06,"Full","Qwen2.5-Finetuned",7.12,7.11999805535776,"EN"
"16831","down",6.52846438242705e-07,"Full","Qwen2.5-Finetuned",7.12,7.11999934715356,"EN"
"16832","Berlin",0.000399302341975272,"Full","Qwen2.5-Finetuned",7.12,7.11960069765802,"EN"
"16833","letter",1.32519689941546e-05,"Full","Qwen2.5-Finetuned",7.12,7.11998674803101,"EN"
"16834","given",4.40677149526891e-06,"Full","Qwen2.5-Finetuned",7.12,7.1199955932285,"EN"
"16835","International",9.92070199572481e-05,"Full","Qwen2.5-Finetuned",7.12,7.11990079298004,"EN"
